;city;firm;url;phone
2952;Долгопрудный;Компания Рутсофт;;(495) 592-5468
2953;Коряжма;"Компания ""Сталкер""";;(81850) 5-7332
2954;Смоленск;Комп-ас;https://xn----8sb2aijhq.xn--p1ai/;(4812) 33-0106
2955;Холмск;Компас;;(42433) 5-1463
2956;Кириши;Компьютерный центр Гигабайт;;(81368) 5-1148
2957;Екатеринбург;Консалтинг и автоматизация;;(343) 239-5516
2958;Хабаровск;"Консалтинговая компания ""Регламент""";;(4212) 60-1505
2959;Уссурийск;"КЦ ""ТОНИК""";;(4234) 23-1648
2960;Казань;ЛабПро;;(843) 210-2104
2961;Москва;ЛОДЖИСОФТ;;(495) 3747017
2962;Великие Луки;Луки-Софт;http://www.lukisoft.ru;(81153) 5-9667
2963;Москва;Луч-Санта;;(495) 686-2504
2964;Пермь;Новелла;;(3422) 61-6318
2965;Зеленодольск;Н-Софт;http://н-софт.рф/;(84371) 4-9525
2966;Ижевск;Прагма;;(3412) 56-9552
2967;Ульяновск;Прикладные решения;http://www.прикладные-решения.рф/;(8422) 75-6656
2968;Краснодар;Ракурс;;(861) 247-3640
2969;Санкт-Петербург;Ронд Сервис;;(812) 649-1813
2970;Москва;Рэй Консалтинг;http://www.rayconsulting.ru/;(495) 234-5621
2971;Находка;"СБФ ""Счетовод""";;(4236) 74-6847
2972;Казань;СВ Проф Компани;;(843) 226-9686
2973;Санкт-Петербург;Сервис-Класс;;(812) 993-0465
2974;Сочи;Система решений;;(862) 291-2197
2975;Москва;Си-Эн-Эс;;(495) 955-9096
2976;94;;;
2977;;;;
2978;Атырау;Смарт системы;;(7122) 997532
2979;Тирасполь;Софт-Баланс;;(373 533) 5-00-46
2980;Ишимбай;СПРИНТ;;(917) 750-5750
2981;Липецк;Стрела ТК;;(4742) 77-8889
2982;Новосибирск;СТРИМ;;(383) 381-5604
2983;Екатеринбург;Уникальные решения;;(343) 214-8411
2984;Санкт-Петербург;Формула для Директора;http://www.formulaceo.ru/;(812) 696-5559
2985;Новороссийск;"Центр автоматизации торговли ""Ново-Софт""";;(8617) 76-3022
2986;Кемерово;"Центр информационных технологий ""Сибирь""";;(3842) 35-4393
2987;Санкт-Петербург;Эллик;http://ellic.ru/;(812) 966-4720
2988;Благовещенск (Амурская обл.);Элтика;https://eltika.ru;(4162) 59-3912
2989;Москва;Юнит Системс;;(499) 704-1479
2990;Томск;1Синтез;http://1sintez.ru/;(3822) 50-2831
2991;Баку;INBIT;;(994 55) 2204245
2992;Москва;Softway;;(8-800) 100-7622
2993;Махачкала;Telecom05;;(8722) 55-5508
2994;Ташкент;Your Soft;;(998 97) 7441256
2995;Ставрополь;"Лаборатория кибернетики ""Абак""";http://www.lkabacus.ru/;(495) 118-2877
2996;Казань;СофтСервис-Казань;http://www.softkazan.ru/;(843) 253-0523
2997;Уфа;Компания Клевер;http://www.klever-ufa.ru/;(347) 224-9049
2998;Алапаевск;Эксперт-консультант;;(34346) 2-7231
2999;Донецк (Ростовская область);"1С:Франчайзинг.""КУРС""";;(863) 285-5869
3000;Новоуральск;"Группа компаний ""АиБ""";http://www.aib.ru/;(34370) 5-8560
3001;Зея;ИП Кремнев Дмитрий Михайлович;http://www.tukuringra.ru/;(41658) 2-1259
3002;Рыбинск;Системы автоматизации;;(4855) 23-9535
3003;Душанбе;ITPR - group;http://www.itpr.tj/;(44) 6004443
3004;Петропавловск-Камчатский;Компания Оливер;;(4152) 47-0707
3005;Барнаул;Лада+;;(3852) 52-9571
3006;Пермь;Проектный офис «Цифровые интеграционные системы»;;(342) 243-1046
3007;Ставрополь;Технологии компьютерного учета;http://www.tku-soft.ru/;(8652) 55-1589
3008;95;;;
3009;;;;
3010;Тольятти;Оптима сервис;http://optima-serv.ru/;(8482) 53-3323
3011;Москва;Центр Практики ERP;;(495) 488-6967
3012;Костанай;1С:Франчайзинг. Центр;;(776) 625-6655
3013;Самара;Айти абсолют;;(846) 231-4263
3014;Саратов;ИП Козина Наталья Алексеевна;;(8452) 46-9323
3015;Подольск;АБИС;http://www.abis1c.ru/;(499) 350-1268
3016;Иваново;Программ плюс;;(4932) 95-4989
3017;Санкт-Петербург;Сфера Ай Ти;;(812) 927-3048
3018;Великий Новгород;1С:Франчайзи БИЗНЕС-СОФТ;;(8162) 69-3115
3019;Москва;"1С:Франчайзи ""Команда Мегаплана""";;(8-800) 555-6877
3020;Таганрог;1С:Франчайзи Комплексные решения;;(8634) 36-5752
3021;Москва;1С:Франчайзи. Оптима;;(495) 580-6949
3022;Краснодар;1С:Франчайзинг. Аверс Групп;;(861) 201-1414
3023;Липецк;1С:Франчайзинг. Аксиома;;(4742) 22-7726
3024;Пересвет;1С:Франчайзинг. АнЭйс;https://anace.ru/;(499) 841-0244
3025;Бишкек;1С:Франчайзинг. Аури БП;;(+996 709) 067288
3026;Новочеркасск;1С:Франчайзинг. Софт-Информ;;(8635) 29-3177
3027;Красноярск;1С:Франчайзинг. Техномакс;http://business.tehnomaks.ru/services/list.php?SECTION_ID=57170&CID=70;(391) 218-1800
3028;Казань;1С:Франчайзинг. 42-сервис;;(843) 239-3859
3029;Караганда;1С:Франчайзинг. KazComp;;(707) 3033601
3030;Новороссийск;АИС ЮГ;;(8617) 651525
3031;Астрахань;АйТи-Консультант;;(8512) 75-4343
3032;Благовещенск (Амурская обл.);АКТ Фартов;;(4162) 51-1000
3033;Вологда;АЛЬМИРА;;(8172) 70-6088
3034;Сызрань;Антарес+;http://www.antares-it.ru/;(8464) 96-3578
3035;Усинск;Арев;;(82144) 2-3699
3036;Белебей;Аспект 24;;(34786) 3-5000
3037;Улан-Удэ;БАЙКАЛ-ГАРАНТ;;(3012) 22-1159
3038;Самара;Бизнес-Софт;;(846) 990-1994
3039;Барнаул;Бизнес - Софт;;(3852) 60-1256
3040;96;;;
3041;;;;
3042;Алматы;ВАШ БУХГАЛТЕР ПЛЮС;http://www.vbp-1c.kz/;(727) 225-7385
3043;Всеволожск;Виндекс;http://vndx.ru/;(812) 408-3238
3044;Уфа;Головнин-Консалтинг;http://www.golovnin.ru/;(347) 200-99-17
3045;Новосибирск;"Группа Компаний ""АЛЬБА""";;(383) 331-2587
3046;Волгоград;Деловое решение;;(8442) 32-63-62
3047;Нефтекамск;Деловые системы;http://посцентр.рф/;(34783) 7-0700
3048;Москва;Диалог-Универсал;;(495) 225-3672
3049;Тамбов;ДокторСофт.РФ;;(4752) 75-4888
3050;Воткинск;Единый компьютерный сервис;;(3414) 54-3595
3051;Москва;Зеленый Квадрат;;(499) 322-48-69
3052;Санкт-Петербург;ИВЦ СофтЭкспресс;http://www.softexpress.ru/;(812) 716-5090
3053;Хабаровск;Инком;;(4212) 77-3097
3054;Беслан;ИнТек;;(8672) 97-3721
3055;Москва;ИНТЕКО АГ;;(499) 257-1014
3056;Орск;Интерфейс;http://if56.ru/;(3537) 25-0835
3057;Алматы;Инфо Аудит;;(727) 352-7370
3058;Смоленск;Инфоцентр-Актион;;(4812) 24-44-34
3059;Норильск;ИП Гранов Роман Владимирович;;(3919) 22-9900
3060;Волгоград;ИП Железняков Юрий Евгеньевич;;(8442) 459153
3061;Москва;ИП Иовлев Василий Валентинович;;(465) 661-5749
3062;Тольятти;ИП Кузьмин Александр Николаевич;;(8482) 20-2291
3063;Реутов;ИП Мартыненко Роман Владимирович;;(495) 748-3024
3064;Минеральные воды;ИП Мирошниченко Татьяна Александровна;;(87922) 6-2867
3065;Краснодар;ИП Московкин Лев Львович;;(861) 991-8381
3066;Москва;ИП Прошин Николай Яковлевич;;(495) 589-6144
3067;Старый Оскол;ИТ Центр;;(4725) 41-5441
3068;Нижний Тагил;Компания Сектор-Маркет;;(3435) 37-0022
3069;Ангарск;КомпасСпециалиста;;(3955) 68-6679
3070;Абакан;Кредо;;(3902) 26-6104
3071;Липецк;Л-Софт;;(4742) 40-3838
3072;97;;;
3073;;;;
3074;Барнаул;Максимум;http://www.it-mm.ru/;(3852) 69-6078
3075;Москва;МЕЙКУС-СЕРВИС;http://www.maykus.ru/;(499) 678-9979
3076;Первоуральск;Нева-Консалт;;(3439) 64-6461
3077;Тарко-Сале;Новые Технологии;;(34997) 2-5949
3078;Санкт-Петербург;"НПК ""АНТЕЙ""";;(812) 448-0148
3079;Бишкек;НУР-Софт;;(996 704) 60-8608
3080;Барнаул;НЭСТ-ГРУПП;;(3852) 52-9004
3081;Нижний Новгород;ОПТИМА;;(831) 281-8780
3082;Батайск;Партнер Сервис;;(8 804) 333-0868
3083;Пинск;Полесьетехинформатика;;(0165) 65-9556
3084;Новосибирск;Праунд Групп;;(383) 383-2821
3085;Солнечногорск;Прог-Рамма;;(499) 394-2256
3086;Тольятти;Програмос-Проекты;;(8482) 68-6086
3087;Волгоград;Проф АйТи;;(8442) 98-0663
3088;Томск;ПРОФФ;;(3822) 21-0570
3089;Архангельск;Северная Корона;;(8182) 27-6711
3090;Самара;СЕРВЕР;http://www.server95.ru/;(846) 337-5373
3091;Заречный (Пензенская обл.);Система Плюс;;(8412) 30-4220
3092;Великий Новгород;Системная Интеграция;;(8162) 33-8833
3093;Екатеринбург;СКС;http://www.sksural.com/;(343) 328-5544
3094;Самара;СоБИТс-АйТи;;(846) 334-0821
3095;Омск;Структура;https://1structure.ru/;(3812) 21-8165
3096;Нур-Султан;Товарищество с ограниченной ответственностью «AM Solution»;;(+7717) 225-3848
3097;Чита;ТриНити;http://тринити-чита.рф/;(3022) 21-7172
3098;Серов;Уралторгсервис;;(34385) 6-1435
3099;Екатеринбург;Уральская Компания Информационных Технологий (УралКИТ);;(343) 344-60-07
3100;Ростов-на-Дону;Флагман;http://www.flagman-it.ru/;(863) 296-0740
3101;Нур-Султан;Центр автоматизации «RB Soft»;;(747) 737-0000
3102;Тюмень;Центр бизнес-решений;;(9222) 64-2348
3103;Чита;Центр Гранд;;(3022) 35-7215
3104;98;;;
3105;;;;
3106;Москва;"Центр поддержки бизнеса ""Простые решения""";;(495) 124-8100
3107;Калининград;Эксперт;;(4012) 45-2735
3108;Челябинск;ЭННЕРЛИНК;;(351) 225-6503
3109;Хабаровск;Юлди-Сервис;;(4212) 74-0640
3110;Алматы;Almaty Business Solutions;;(777) 188-0101
3111;Ташкент;AVARS;;(+99871) 202-4148
3112;Бишкек;ELECTROLAB;;(+996 555) 666005
3113;Кузнецк;itМастер;;(84157) 2-3555
3114;Алматы;IСКЕР-АУДИТ;;(727) 347-0309
3115;Мытищи;PalexPRO;;(495) 221-8931
3116;Алматы;ProEvo;;(708) 7185989
3117;Москва;Rway-online;;(495) 933-5503
3118;Талдыкорган;Steelcount;;(7282) 30-1338
3119;Невинномысск;Децима-Проф;;(86554) 7-2077
3120;Ульяновск;Аргумент;http://www.argument73.ru/;(8422) 44-2602
3121;Уральск;Компания Trust account;;(777) 273-8198
3122;Альметьевск;Центр компьютерных программ;;(8553) 31-5503
3123;Москва;ZroNet.ru;http://www.zronet.ru;(495) 768-9311
3124;Магнитогорск;СКРИПТ;;(3519) 45-1922
3125;Усть-Каменогорск;Профессионалы;;(723) 253-0918
3126;Смоленск;ИП Смирнов Дмитрий Игоревич;;(4812) 56-4948
3127;Ноябрьск;Баланс;;(3496) 30-5055
3128;Сыктывкар;Тандем-Софт;http://www.tandemrk.ru/stati/11/;(8212) 21-4356
3129;Минск;Bright Solutions;;(8017) 396-5957
3130;Калининград;Бишоп;http://bishop39.ru/1c/;(4012) 64-04-10
3131;Махачкала;Информационные технологии;http://infoteh05.ru/;(8722) 92-9905
3132;Санкт-Петербург;АВС-Софт;http://www.avssoft.ru;(812) 677-9597
3133;Чайковский;Баланс-Сервис-Чайковский;;(34241) 4-2553
3134;Тюмень;Флорес;;(3452) 68-7825
3135;Краснодар;Электронные системы;;(861) 255-3911
3136;99;;;
3137;;;;
3138;Москва;Первая Студия;;(499) 608-1241
3139;Нур-Султан;SoftPlus;;(701) 409-0389
3140;Кувандык;1С:Франчайзи. Автоматизация;;(3532) 92-3766
3141;Санкт-Петербург;Бизнес Аналит Внедрение;;(812) 440-7134
3142;Краснодар;1С:Франчайзи Кверион;;(861) 205-2514
3143;Казань;ИП Гумеров Рустем Ильдарович;http://go-scan.ru/;(917) 265-75-77
3144;Дзержинск;1С:Франчайзи-Д;http://frandz.1c-umi.ru/;(8313) 26-2951
3145;Белгород;1С:Франчайзи Шеврус;;(4722) 42-9428
3146;Москва;1С:Франчайзи AVENTA;http://www.aventa-group.ru/;(495) 710-7075
